0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_st_interval,0_qrs_morph0,0_qrs_morph1,0_qrs_morph2,0_qrs_morph3,0_qrs_morph4,1_pre-RR,1_post-RR,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval,1_qrs_morph0,1_qrs_morph1,1_qrs_morph2,1_qrs_morph3,1_qrs_morph4,type
0.022243256,0.030747398,0.48151662,0.411209996,0.374110339,0.524815746,0.560910886,0,0.013422819,0.006042296,0.007142857,0.560910886,0.499083482,0.419128738,0.452999875,0.461242807,0.022243256,0.030747398,0.295622924,0.329838819,0.427193065,0.623941495,0.54192825,0.003846154,0.02173913,0.017073171,0.009345794,0.54192825,0.515940184,0.503655455,0.47851016,0.518178172,1
0.023663038,0.043519395,0.469895912,0.415571537,0.354438787,0.44519553,0.541100029,0.011764706,0.026845638,0.024169184,0.021428571,0.541100029,0.477662577,0.400534159,0.390391407,0.404008408,0.023663038,0.043519395,0.297543842,0.312318459,0.590322423,0.548687866,0.581805207,0.057692308,0,0.102439024,0.126168224,0.581805207,0.586593828,0.644490295,0.647304332,0.519508554,1
0.034074775,0.057237465,0.422786309,0.558818499,0.802695777,0.152373528,0.56013005,0.129411765,0,0.117824773,0.128571429,0.56013005,0.61469132,0.702954374,0.782472163,0.346714723,0.034074775,0.057237465,0.266423904,0.421108837,0.813604448,0.308051831,0.554813428,0.103846154,0.010869565,0.124390244,0.102803738,0.554813428,0.549639354,0.635607167,0.905256179,0.502620853,1
0.029815428,0.064333018,0.470643352,0.334199264,0.587090109,0.396914564,0.568183641,0.170588235,0.060402685,0.141993958,0.071428571,0.568183641,0.51288523,0.438250646,0.502873441,0.650931417,0.029815428,0.064333018,0.284809469,0.323563976,0.424066972,0.564890205,0.547631918,0.015384615,0.02173913,0.031707317,0.023364486,0.547631918,0.522657612,0.497121391,0.44626596,0.462931797,1
0.034548036,0.076631977,0.46134721,0.359405197,0.529931445,0.416296303,0.558137435,0.223529412,0.060402685,0.178247734,0.092857143,0.558137435,0.509350146,0.442230291,0.491081787,0.600023541,0.034548036,0.076631977,0.297226457,0.272639229,0.487404703,0.616367741,0.554984388,0.134615385,0.065217391,0.12195122,0.014018692,0.554984388,0.54018447,0.538132224,0.521800223,0.583890925,1
0.040227165,0.038789026,0.463343944,0.450875265,0.693261447,0.340744242,0.551449432,0.1,0.093959732,0.160120846,0.164285714,0.551449432,0.531832729,0.518526753,0.763938876,0.478102601,0.040227165,0.038789026,0.289714065,0.32050988,0.461519935,0.581256149,0.557566822,0.034615385,0.016304348,0.036585366,0.014018692,0.557566822,0.545572874,0.549426103,0.518132673,0.508920362,1
0.042120208,0.06244087,0.446590455,0.499279525,0.429368446,0.339426537,0.561666836,0.052941176,0.020134228,0.057401813,0.057142857,0.561666836,0.502060642,0.450774344,0.50683613,0.390546211,0.042120208,0.06244087,0.304220496,0.201295019,0.660458503,0.533858064,0.569999903,0.073076923,0.016304348,0.080487805,0.051401869,0.569999903,0.597299722,0.756896229,0.55510571,0.478894158,1
0.023663038,0.042100284,0.534552095,0.549502525,0.479491944,0.296526807,0.63772609,0.058823529,0.033557047,0.072507553,0.071428571,0.63772609,0.597251761,0.517156744,0.451658284,0.308478781,0.023663038,0.042100284,0.255089903,0.345706899,0.417316707,0.580267745,0.54164929,0.011538462,0.005434783,0.019512195,0.018691589,0.54164929,0.515611643,0.485496623,0.459744873,0.480706996,1
0.061050639,0.148060549,0.506191987,0.556565193,0.221543729,0.328857438,0.407263868,0.029411765,0.060402685,0.141993958,0.242857143,0.407263868,0.303457684,0.228508065,0.240788416,0.258368998,0.061050639,0.148060549,0.27822033,0.338485796,0.424146971,0.620263512,0.54770282,0.007692308,0.076086957,0.075609756,0.070093458,0.54770282,0.522741116,0.510450386,0.484510144,0.523977654,1
0.031235211,0.034058657,0.411978039,0.639781211,0.830684968,0.12423182,0.547682374,0.170588235,0.006711409,0.163141994,0.178571429,0.547682374,0.503659606,0.650634095,0.877656361,0.357517348,0.031235211,0.034058657,0.264953816,0.35880552,0.388030305,0.572124655,0.515693325,0.019230769,0.032608696,0.03902439,0.023364486,0.515693325,0.479745851,0.46078231,0.429484573,0.469643045,1
0.089446285,0.168401135,0.464297033,0.512615313,0.273847502,0.357147414,0.459938032,0.029411765,0.060402685,0.141993958,0.242857143,0.459938032,0.357632574,0.271134865,0.279736015,0.290241168,0.089446285,0.168401135,0.286850003,0.326962954,0.524217795,0.710323593,0.560740689,0.057692308,0.119565217,0.092682927,0.004672897,0.560740689,0.539988282,0.538575549,0.539793054,0.607986087,1
0.026975864,0.044938505,0.526926454,0.487032501,0.480012007,0.349921513,0.612246415,0.070588235,0.060402685,0.081570997,0.05,0.612246415,0.567177696,0.486233361,0.556176577,0.441079751,0.026975864,0.044938505,0.259850806,0.367240047,0.733901211,0.449873727,0.512148621,0.057692308,0.02173913,0.114634146,0.130841121,0.512148621,0.668410133,0.823941875,0.668281861,0.478892051,1
0.03691434,0.078997162,0.582582434,0.513190513,0.159228359,0.326806211,0.344507208,0.005882353,0.026845638,0.045317221,0.078571429,0.344507208,0.265092462,0.216011059,0.243647042,0.26986001,0.03691434,0.078997162,0.296311831,0.331908283,0.427873761,0.624547525,0.547953229,0.003846154,0.016304348,0.019512195,0.018691589,0.547953229,0.523036031,0.510745041,0.485836521,0.525259707,1
0.026975864,0.025070956,0.508385791,0.594285012,0.802529857,0.110864794,0.597649334,0.141176471,0.053691275,0.172205438,0.185714286,0.597649334,0.589837134,0.751388988,0.729613683,0.238280074,0.026975864,0.025070956,0.267562991,0.328380618,0.669487091,0.496142843,0.558533584,0.069230769,0,0.119512195,0.144859813,0.558533584,0.540417968,0.588036045,0.726053516,0.581764305,1
0.028868907,0.020340587,0.548761772,0.444594355,0.519482093,0.322021657,0.677643618,0.052941176,0,0.048338369,0.057142857,0.677643618,0.628915349,0.556541717,0.460488301,0.29885731,0.028868907,0.020340587,0.273185216,0.377810734,0.730081573,0.466197471,0.514729146,0.057692308,0.016304348,0.114634146,0.135514019,0.514729146,0.658946761,0.819863665,0.65952235,0.440543107,1
0.028395646,0.040208136,0.506852369,0.356843038,0.670491813,0.362803777,0.611223465,0.076470588,0.040268456,0.063444109,0.021428571,0.611223465,0.569703108,0.627226626,0.74175513,0.473495566,0.028395646,0.040208136,0.276517178,0.243096524,0.427167915,0.623919103,0.550380224,0,0.005434783,0.004878049,0.004672897,0.550380224,0.525894395,0.513600884,0.488787741,0.528112307,1
0.073355419,0.108325449,0.483304365,0.423877264,0.483242256,0.457467354,0.555821416,0.517647059,0.248322148,0.534743202,0.378571429,0.555821416,0.503372354,0.441354265,0.537202138,0.496307822,0.073355419,0.108325449,0.291769978,0.278165987,0.455828898,0.615619394,0.571939241,0.1,0.059782609,0.141463415,0.098130841,0.571939241,0.553366746,0.543402149,0.509222701,0.530223633,1
0.027922385,0.045884579,0.466525753,0.549821164,0.652860247,0.267194667,0.600608098,0.123529412,0.006711409,0.145015106,0.192857143,0.600608098,0.590949604,0.64070234,0.724577243,0.417136621,0.027922385,0.045884579,0.277723863,0.328386221,0.594371455,0.514299445,0.566445264,0.076923077,0,0.12195122,0.140186916,0.566445264,0.54944261,0.579696681,0.667270709,0.634852013,1
0.029342168,0.049195837,0.457689581,0.458388606,0.643462976,0.288899054,0.587610362,0.123529412,0.033557047,0.15407855,0.185714286,0.587610362,0.545880619,0.542046738,0.684486224,0.55093399,0.029342168,0.049195837,0.280893824,0.146014494,0.60234818,0.528377658,0.569045826,0.076923077,0,0.051219512,0.004672897,0.569045826,0.557093618,0.589468795,0.623873793,0.686265817,1
0.06814955,0.128192999,0.563401665,0.556423336,0.251413402,0.34556608,0.437345065,0.029411765,0.053691275,0.132930514,0.228571429,0.437345065,0.329177937,0.2471709,0.258468251,0.274716527,0.06814955,0.128192999,0.2458922,0.351611598,0.404885128,0.604080512,0.528915813,0.007692308,0.119565217,0.097560976,0.074766355,0.528915813,0.500614943,0.488343733,0.463429028,0.503601006,1
0.070042593,0.133869442,0.556562935,0.559042693,0.276388813,0.356127757,0.46249734,0.029411765,0.053691275,0.141993958,0.25,0.46249734,0.353247686,0.265040996,0.274104127,0.287099184,0.070042593,0.133869442,0.247465077,0.356449003,0.420872061,0.61831384,0.527511747,0.046153846,0.032608696,0.085365854,0.079439252,0.527511747,0.501205108,0.493153204,0.47060093,0.512109564,1
0.08613346,0.052980132,0.446025625,0.54112693,0.636425562,0.283006158,0.551919681,0.276470588,0.067114094,0.374622356,0.485714286,0.551919681,0.632724206,0.666095233,0.575335011,0.389363912,0.08613346,0.052980132,0.298379658,0.473810349,0.147429212,0.374864907,0.274993861,0.011538462,0.070652174,0.12195122,0.158878505,0.274993861,0.201561406,0.195423703,0.159984291,0.221607879,1
0.062470421,0.115421003,0.416001263,0.432003668,0.647308821,0.346209087,0.55354443,0.294117647,0.026845638,0.362537764,0.478571429,0.55354443,0.503359752,0.458536767,0.674111905,0.60560009,0.062470421,0.115421003,0.307167536,0.295962545,0.452537877,0.629624418,0.572865125,0.023076923,0.038043478,0.063414634,0.060747664,0.572865125,0.547303953,0.530055741,0.501347429,0.537035439,1
0.087079981,0.147587512,0.495941759,0.406640124,0.496383846,0.457202155,0.593755626,0.217647059,0.32885906,0.332326284,0.178571429,0.593755626,0.536488443,0.489931483,0.559725851,0.456879574,0.087079981,0.147587512,0.274153308,0.331270036,0.396088222,0.548429949,0.5228349,0.026923077,0.038043478,0.131707317,0.186915888,0.5228349,0.480454934,0.455555864,0.407562595,0.443176471,1
0.088499763,0.227530747,0.500537908,0.486658645,0.609696839,0.374209646,0.541953389,0.411764706,0.234899329,0.607250755,0.692857143,0.541953389,0.486595239,0.425119528,0.538234661,0.669463896,0.088499763,0.227530747,0.289726287,0.309721827,0.490541336,0.638634062,0.57552172,0.092307692,0.02173913,0.087804878,0.037383178,0.57552172,0.558561897,0.560218946,0.555594752,0.579900035,1
0.077141505,0.138599811,0.463763911,0.35604294,0.52832963,0.490208317,0.578777887,0.335294118,0.288590604,0.317220544,0.042857143,0.578777887,0.525888749,0.47487864,0.594779748,0.544468542,0.077141505,0.138599811,0.301473299,0.338359969,0.387494819,0.56913283,0.515218735,0.019230769,0.081521739,0.13902439,0.172897196,0.515218735,0.477293793,0.458825396,0.42713337,0.465307484,1
0.025556081,0.065752129,0.442054601,0.530806118,0.259140079,0.426230106,0.445126458,0.005882353,0.033557047,0.054380665,0.092857143,0.445126458,0.373889138,0.310452838,0.340987924,0.358845528,0.025556081,0.065752129,0.260316338,0.300989122,0.584258867,0.683129109,0.546582524,0.053846154,0.016304348,0.041463415,0,0.546582524,0.533159245,0.613864215,0.622767114,0.667234605,1
0.038807383,0.023651845,0.534973567,0.221240761,0.563412165,0.385536532,0.574414397,0.123529412,0.161073826,0.135951662,0.007142857,0.574414397,0.542161395,0.472870133,0.568637692,0.624082531,0.038807383,0.023651845,0.361531363,0.306145169,0.52821214,0.603908181,0.550071814,0.188461538,0.195652174,0.290243902,0.158878505,0.550071814,0.535261919,0.532769066,0.52428149,0.633370173,1
0.033601514,0.026490066,0.441055756,0.471019914,0.630178178,0.397512996,0.561330845,0.111764706,0.020134228,0.148036254,0.2,0.561330845,0.511936054,0.465893217,0.599719809,0.553508546,0.033601514,0.026490066,0.25256342,0.308122961,0.459220351,0.438675961,0.536826813,0.042307692,0.010869565,0.041463415,0.018691589,0.536826813,0.533723866,0.547027902,0.510529927,0.47305144,1
0.045433034,0.050141911,0.536849424,0.488628628,0.281816867,0.376993378,0.467963833,0.035294118,0.302013423,0.256797583,0.25,0.467963833,0.371959908,0.288192895,0.301032376,0.311583078,0.045433034,0.050141911,0.269848691,0.31649699,0.497993032,0.686975421,0.560277167,0.142307692,0.016304348,0.109756098,0.023364486,0.560277167,0.541070852,0.530816648,0.514225686,0.558640366,1
0.019403691,0.018448439,0.960129563,0.860052884,0.853858915,0.261474768,0.257646191,0.247058824,0.060402685,0.238670695,0.207142857,0.257646191,0.325962763,0.390267433,0.600311882,0.885801343,0.019403691,0.018448439,0.195200091,0.472636477,0.690299912,0.858188181,0.502902805,0.1,0,0.063414634,0,0.502902805,0.498309724,0.534952946,0.561539593,0.628963885,1
0.090392806,0.142857143,0.483283137,0.524597158,0.529817163,0.656504197,0.548730883,0.517647059,0.167785235,0.33836858,0,0.548730883,0.496396813,0.430927007,0.473786301,0.499306133,0.090392806,0.142857143,0.292953633,0.301456307,0.374246587,0.567926238,0.503477085,0.015384615,0.086956522,0.097560976,0.093457944,0.503477085,0.470654786,0.453822482,0.423574971,0.463128499,1
0.121628017,0.132923368,0.497416598,0.513047656,0.332099914,0.457878396,0.518602962,0.023529412,0.046979866,0.135951662,0.25,0.518602962,0.453337151,0.364646379,0.385588956,0.393277541,0.121628017,0.132923368,0.286207342,0.291835159,0.483597188,0.674158656,0.56474704,0.046153846,0.092391304,0.07804878,0.014018692,0.56474704,0.544205619,0.537344024,0.527540392,0.575470883,1
0.031235211,0.046357616,0.496702356,0.532945108,0.32892539,0.17390571,0.515405957,0.035294118,0.006711409,0.042296073,0.057142857,0.515405957,0.339239356,0.199226535,0.165579288,0.153613716,0.031235211,0.046357616,0.30104172,0.36260559,0.369143116,0.483508056,0.498953978,0.011538462,0.016304348,0.03902439,0.046728972,0.498953978,0.465327751,0.411076592,0.382839411,0.390207108,1
0.023663038,0.018921476,0.51309265,0.19941669,0.683121065,0.264767695,0.60975391,0.117647059,0.046979866,0.102719033,0.057142857,0.60975391,0.601332755,0.661061961,0.715182626,0.39799569,0.023663038,0.018921476,0.433596984,0.171216544,0.605549521,0.484873351,0.585732191,0.057692308,0.048913043,0.063414634,0.009345794,0.585732191,0.578398443,0.583373672,0.652933368,0.592929748,1
0.025556081,0.065752129,0.51268505,0.706235317,0.527648539,0.201407107,0.571593959,0.094117647,0.093959732,0.114803625,0.064285714,0.571593959,0.537558631,0.564261068,0.476665807,0.270470022,0.025556081,0.065752129,0.303587331,0.415460797,0.34513438,0.454884632,0.477675506,0.011538462,0.016304348,0.048780488,0.065420561,0.477675506,0.440267285,0.374667203,0.345214045,0.347341568,1
0.023189778,0.03500473,0.447376441,0.463832545,0.537195021,0.421963601,0.580376653,0.117647059,0.006711409,0.13897281,0.185714286,0.580376653,0.532217655,0.462377485,0.556002624,0.537551292,0.023189778,0.03500473,0.299962342,0.320499956,0.450685097,0.644856688,0.569933195,0.003846154,0.010869565,0.019512195,0.023364486,0.569933195,0.548922673,0.536608848,0.512564109,0.551094139,1
0.019403691,0.048249763,0.447483796,0.643555014,0.33189774,0.268211568,0.518399356,0.029411765,0.087248322,0.072507553,0.05,0.518399356,0.388353736,0.251637465,0.212079587,0.197697047,0.019403691,0.048249763,0.311333106,0.322432109,0.412246143,0.59535798,0.537155349,0.011538462,0.070652174,0.051219512,0.023364486,0.537155349,0.510318958,0.488933917,0.463296963,0.497280049,1
0.021296735,0.026017029,0.498605132,0.352018351,0.577890021,0.46499703,0.549719013,0.082352941,0.060402685,0.072507553,0.014285714,0.549719013,0.494455101,0.426616209,0.540357722,0.61478423,0.021296735,0.026017029,0.365195036,0.283118826,0.527562195,0.494000711,0.538661494,0.046153846,0.070652174,0.068292683,0.014018692,0.538661494,0.515431084,0.515981896,0.576990633,0.597623385,1
0.026502603,0.052034059,0.494965706,0.470809317,0.669113591,0.298505957,0.58757187,0.117647059,0.080536913,0.16918429,0.178571429,0.58757187,0.572515295,0.580842931,0.74041237,0.425054358,0.026502603,0.052034059,0.316514033,0.145833427,0.612206739,0.529119963,0.555744312,0.088461538,0.065217391,0.085365854,0,0.555744312,0.534261536,0.553065191,0.590162235,0.715740982,1
0.024136299,0.031220435,0.454266563,0.406483048,0.433191195,0.528698807,0.587054625,0.035294118,0.006711409,0.024169184,0.014285714,0.587054625,0.533605126,0.463065811,0.510560515,0.507244832,0.024136299,0.031220435,0.299015902,0.312814717,0.432537363,0.615693395,0.555139061,0.003846154,0.02173913,0.019512195,0.014018692,0.555139061,0.531499059,0.519200604,0.494574476,0.533705666,1
0.097018457,0.183538316,0.442860593,0.474006421,0.64986585,0.373876667,0.568726176,0.264705882,0.040268456,0.465256798,0.742857143,0.568726176,0.596547571,0.631930453,0.718001663,0.48517706,0.097018457,0.183538316,0.299309571,0.254658599,0.621490141,0.621440288,0.470192441,0.184615385,0.14673913,0.234146341,0.098130841,0.470192441,0.641966888,0.669978958,0.522637301,0.530556167,1
0.025082821,0.06244087,0.44218365,0.51667273,0.262788346,0.425506672,0.44880056,0.005882353,0.026845638,0.051359517,0.092857143,0.44880056,0.377861839,0.313901371,0.344542318,0.362094827,0.025082821,0.06244087,0.257236858,0.300618451,0.577025178,0.670279364,0.54655799,0.05,0.02173913,0.043902439,0.004672897,0.54655799,0.544035781,0.620769442,0.618147074,0.668641526,1
0.035967818,0.059602649,0.567648412,0.512449239,0.145171972,0.319763692,0.33035128,0.005882353,0.026845638,0.045317221,0.078571429,0.33035128,0.249786068,0.202724228,0.229952342,0.25734081,0.035967818,0.059602649,0.289913478,0.351040793,0.583918675,0.550690711,0.575935985,0.053846154,0,0.104878049,0.135514019,0.575935985,0.5640228,0.562979008,0.651948102,0.568209552,1
0.032654993,0.036896878,0.810804679,0.774400723,0.236245142,0.097564428,0.422069389,0.041176471,0.040268456,0.108761329,0.171428571,0.422069389,0.256405199,0.142407383,0.051186738,0.048967518,0.032654993,0.036896878,0.482265908,0.322049475,0.318562409,0.472162518,0.454125287,0.007692308,0.02173913,0.082926829,0.130841121,0.454125287,0.412531297,0.400337789,0.318626685,0.363637525,1
0.065309986,0.065279092,0.485001166,0.414211255,0.408703298,0.333251287,0.571046156,0.064705882,0.046979866,0.060422961,0.021428571,0.571046156,0.520309427,0.45182781,0.480594857,0.423535196,0.065309986,0.065279092,0.286659323,0.234281172,0.542660032,0.565736734,0.561610802,0.069230769,0.032608696,0.065853659,0.014018692,0.561610802,0.581531086,0.628209437,0.578552873,0.548731493,1
0.029815428,0.098391675,0.503217493,0.61101313,0.776550392,0.219994636,0.507609972,0.147058824,0.080536913,0.205438066,0.228571429,0.507609972,0.475299944,0.565912773,0.84372788,0.428527163,0.029815428,0.098391675,0.259890995,0.330672802,0.372711024,0.530612396,0.502116146,0.007692308,0.010869565,0.024390244,0.028037383,0.502116146,0.469051956,0.456808588,0.392327924,0.434875889,1
0.095598675,0.149006623,0.449461813,0.535274169,0.234870362,0.345151246,0.420684874,0.029411765,0.120805369,0.181268882,0.271428571,0.420684874,0.317956964,0.240942891,0.254254379,0.272473562,0.095598675,0.149006623,0.285134581,0.31571664,0.495230713,0.6845161,0.563316089,0.042307692,0.092391304,0.1,0.060747664,0.563316089,0.543319303,0.538376065,0.527312536,0.580286718,1
0.032654993,0.084673605,0.591907459,0.490331436,0.174427907,0.312722155,0.359814392,0.011764706,0.026845638,0.042296073,0.064285714,0.359814392,0.281643677,0.230378466,0.221682607,0.249780917,0.032654993,0.084673605,0.292856137,0.331132021,0.435692949,0.631509027,0.553517935,0.007692308,0.016304348,0.019512195,0.014018692,0.553517935,0.529589797,0.517293026,0.492825238,0.532014883,1
0.066256507,0.10974456,0.476475879,0.468373945,0.331788963,0.423723107,0.518289809,0.029411765,0.053691275,0.090634441,0.128571429,0.518289809,0.429394681,0.339220602,0.353778251,0.359727052,0.066256507,0.10974456,0.294766024,0.326996263,0.444026507,0.556536922,0.565321664,0.042307692,0.065217391,0.126829268,0.135514019,0.565321664,0.5319834,0.499362329,0.447582234,0.465293327,1
0.077614766,0.120624409,0.500068328,0.384028714,0.564181465,0.33733679,0.631114203,0.205882353,0.026845638,0.241691843,0.3,0.631114203,0.593927257,0.561450761,0.636615412,0.466700466,0.077614766,0.120624409,0.292416635,0.314222386,0.449130967,0.528431726,0.569845647,0.069230769,0.02173913,0.095121951,0.079439252,0.569845647,0.532507402,0.481120471,0.421935703,0.433913972,1
0.052058684,0.034058657,0.449211241,0.329223141,0.601013583,0.431706956,0.576770116,0.070588235,0.006711409,0.042296073,0.014285714,0.576770116,0.533026917,0.487037132,0.67406465,0.553943274,0.052058684,0.034058657,0.303903024,0.322576322,0.491839781,0.529330052,0.586026719,0.026923077,0,0.026829268,0.018691589,0.586026719,0.571212745,0.569719253,0.54931239,0.539526362,1
0.089446285,0.223273415,0.508659168,0.435007682,0.575545621,0.443170105,0.597004779,0.2,0.295302013,0.513595166,0.664285714,0.597004779,0.573434007,0.59502304,0.594078144,0.443194912,0.089446285,0.223273415,0.401901128,0.308443209,0.523016649,0.693522918,0.50927022,0.261538462,0.489130435,0.392682927,0.014018692,0.50927022,0.488674949,0.497300816,0.495812868,0.592124486,1
0.03076195,0.044465468,0.445765089,0.497111193,0.576435011,0.369697629,0.580715048,0.123529412,0.006711409,0.13897281,0.178571429,0.580715048,0.53048228,0.479047651,0.607015047,0.607449479,0.03076195,0.044465468,0.290447488,0.308623777,0.424556876,0.588084867,0.548066111,0.015384615,0.016304348,0.029268293,0.023364486,0.548066111,0.523168976,0.508126229,0.471410167,0.494274386,1
0.03076195,0.046357616,0.468439849,0.428143246,0.296562811,0.45923022,0.482814201,0,0.020134228,0.024169184,0.042857143,0.482814201,0.414639802,0.345826761,0.377447729,0.392175765,0.03076195,0.046357616,0.287509399,0.252208723,0.475274734,0.630390544,0.558984234,0.030769231,0.016304348,0.031707317,0.009345794,0.558984234,0.543906806,0.559124922,0.54063318,0.554602625,1
0.026975864,0.025070956,0.50457679,0.803080982,0.730460003,0.117349564,0.549257862,0.188235294,0.073825503,0.190332326,0.15,0.549257862,0.506499839,0.56584091,0.794391842,0.37005592,0.026975864,0.025070956,0.327306362,0.345448856,0.674185727,0.433707225,0.565772863,0.115384615,0.070652174,0.156097561,0.098130841,0.565772863,0.548369723,0.57863061,0.638096802,0.660086774,1
0.023189778,0.040681173,0.521309763,0.582585913,0.489086896,0.297962558,0.640774394,0.064705882,0.026845638,0.069486405,0.064285714,0.640774394,0.611204669,0.520462838,0.463003473,0.329673985,0.023189778,0.040681173,0.280038038,0.303464024,0.444220892,0.613460031,0.565493943,0.011538462,0,0.019512195,0.023364486,0.565493943,0.543694398,0.52277212,0.498265272,0.525413018,1
0.035021297,0.056291391,0.42442091,0.518723068,0.394667719,0.542202071,0.544114449,0.041176471,0.026845638,0.039274924,0.021428571,0.544114449,0.484121852,0.410420248,0.452912043,0.465182393,0.035021297,0.056291391,0.257142251,0.270171409,0.454002439,0.647810151,0.547761627,0.030769231,0.005434783,0.024390244,0.004672897,0.547761627,0.523187767,0.514917846,0.492833661,0.539525611,1
0.035494558,0.077105014,0.477222256,0.492622727,0.339383316,0.423944632,0.525937942,0.011764706,0.006711409,0.045317221,0.092857143,0.525937942,0.461268252,0.386302941,0.363769799,0.379671895,0.035494558,0.077105014,0.273006102,0.380330262,0.375705122,0.486856807,0.504769756,0.011538462,0.016304348,0.046341463,0.060747664,0.504769756,0.472177214,0.4134656,0.385308205,0.388280154,1
0.071935637,0.211447493,0.51960767,0.501107984,0.576204976,0.357681865,0.643780498,0.182352941,0.053691275,0.253776435,0.328571429,0.643780498,0.618251754,0.59137239,0.636483465,0.451362473,0.071935637,0.211447493,0.400425942,0.297790833,0.44960028,0.643890865,0.50504782,0.088461538,0.494565217,0.304878049,0.051401869,0.50504782,0.475630068,0.470913885,0.45231476,0.51550232,1
0.026029342,0.067644276,0.442505676,0.51965362,0.269543046,0.4298,0.455603094,0.011764706,0.033557047,0.057401813,0.092857143,0.455603094,0.385217221,0.320286267,0.344299427,0.361872785,0.026029342,0.067644276,0.259020414,0.300121226,0.58589533,0.682078992,0.543230064,0.053846154,0.016304348,0.041463415,0,0.543230064,0.530066879,0.611279714,0.624948362,0.669550656,1
0.08613346,0.210501419,0.51580155,0.271844722,0.63311084,0.355634528,0.537386752,0.364705882,0.241610738,0.320241692,0.064285714,0.537386752,0.48207154,0.424702167,0.553319311,0.688283048,0.08613346,0.210501419,0.290426989,0.31014556,0.494357942,0.637503705,0.573111516,0.192307692,0.092391304,0.180487805,0.03271028,0.573111516,0.554251031,0.543335462,0.525563251,0.597448256,1
0.09275911,0.128666036,0.459139444,0.364995065,0.519516187,0.509943704,0.59433574,0.288235294,0.026845638,0.166163142,0.021428571,0.59433574,0.54330378,0.518271876,0.594611241,0.504196516,0.09275911,0.128666036,0.301338261,0.354119336,0.356747555,0.553901784,0.487968035,0.011538462,0.076086957,0.134146341,0.177570093,0.487968035,0.452389188,0.435844545,0.408434547,0.447574453,1
0.071462376,0.124881741,0.514028709,0.616467516,0.176157563,0.322719435,0.361556297,0.023529412,0.093959732,0.151057402,0.235714286,0.361556297,0.283527148,0.216119645,0.231465675,0.251558548,0.071462376,0.124881741,0.306009756,0.33600595,0.502413586,0.690911085,0.547049521,0.165384615,0.14673913,0.190243902,0.037383178,0.547049521,0.529888414,0.527285599,0.513791478,0.562090462,1
0.030288689,0.045884579,0.453102583,0.763120855,0.735301274,0.122167495,0.588149297,0.141176471,0.006711409,0.148036254,0.178571429,0.588149297,0.604703158,0.717181912,0.679972059,0.257007475,0.030288689,0.045884579,0.285490929,0.194801098,0.626678155,0.456863583,0.564036495,0.088461538,0.010869565,0.087804878,0.051401869,0.564036495,0.561600905,0.616156832,0.645932501,0.633173608,1
0.08045433,0.148533586,0.539127036,0.402976674,0.480862611,0.477510595,0.640655535,0.176470588,0.281879195,0.317220544,0.242857143,0.640655535,0.594121637,0.518532233,0.537439438,0.4575464,0.08045433,0.148533586,0.293714986,0.318612132,0.463716539,0.563509759,0.577457595,0.096153846,0.043478261,0.112195122,0.060747664,0.577457595,0.559972325,0.551439155,0.521518804,0.511172499,1
0.026975864,0.05487228,0.40815924,0.046292363,0.732639256,0.171222863,0.540591021,0.164705882,0.006711409,0.090634441,0.014285714,0.540591021,0.508563818,0.624418626,0.802303451,0.409100628,0.026975864,0.05487228,0.280065123,0.149186616,0.654195374,0.48688703,0.562755868,0.076923077,0.016304348,0.063414634,0.014018692,0.562755868,0.568073896,0.597130485,0.665387684,0.644000696,1
0.021296735,0.04115421,0.514176051,0.489511648,0.665382342,0.266493171,0.634744572,0.123529412,0.020134228,0.129909366,0.142857143,0.634744572,0.643854492,0.599505342,0.736777131,0.450280065,0.021296735,0.04115421,0.515805403,0.319244555,0.61286968,0.510996274,0.416380237,0.180769231,0.032608696,0.187804878,0.112149533,0.416380237,0.45513895,0.528306455,0.577597252,0.67502457,1
0.091339328,0.214285714,0.494694162,0.339196257,0.69845661,0.313182383,0.542408988,0.488235294,0.201342282,0.483383686,0.342857143,0.542408988,0.492541306,0.434158047,0.655389034,0.604537987,0.091339328,0.214285714,0.305450155,0.367063971,0.345659119,0.481154178,0.478140571,0.023076923,0.048913043,0.107317073,0.135514019,0.478140571,0.419281663,0.387380716,0.341067209,0.372575782,1
0.027922385,0.025070956,0.402325437,0.364645967,0.351983031,0.468815965,0.538626882,0.017647059,0,0.009063444,0.007142857,0.538626882,0.474988434,0.381394971,0.414107785,0.404961392,0.027922385,0.025070956,0.258625643,0.384609373,0.419778771,0.472927124,0.543831369,0.015384615,0,0.029268293,0.037383178,0.543831369,0.518181561,0.47171812,0.385786689,0.373056246,1
0.0989115,0.11589404,0.470471016,0.523114898,0.52358325,0.651231889,0.600624324,0.129411765,0.046979866,0.087613293,0.007142857,0.600624324,0.55010213,0.483145217,0.5530289,0.572603415,0.0989115,0.11589404,0.279683388,0.349146289,0.354416601,0.557048681,0.485902156,0.015384615,0.092391304,0.134146341,0.158878505,0.485902156,0.449956124,0.436483128,0.408314689,0.449929184,1
